FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY
20191222,19790,2215,SEA,HNL,1740,1816,36,2216,1
20191222,19790,2388,LAX,SEA,2103,2133,30,0005,6
20191222,19790,2423,LAX,SEA,1625,1631,6,1853,-28
20191222,19790,2503,JFK,SEA,1820,1824,4,2145,-10
20191222,19790,2524,SEA,LAX,0730,0819,49,1113,61
20191222,19790,2540,LAX,SEA,0928,0924,-4,1200,-30
20191222,19790,2699,JFK,SEA,1559,1601,2,1921,-18
20191222,19790,2735,AUS,SEA,0600,0557,-3,0806,-40
20191222,19790,2876,SEA,AUS,1719,1714,-5,2320,5
20191222,20409,63,JFK,SEA,0834,0857,23,1208,-3
20191222,20409,263,JFK,SEA,1745,1741,-4,2054,-24
20191222,20409,264,SEA,JFK,2228,2225,-3,0642,8
20191222,20409,464,SEA,JFK,1321,1318,-3,2112,-18
20191222,19930,7,JFK,SEA,0730,0823,53,1140,43
20191222,19930,18,SEA,JFK,2145,2222,37,0653,49
20191222,19930,90,JFK,SEA,0920,0930,10,1241,-6
20191222,19930,166,SEA,AUS,0755,0751,-4,1348,-7
20191222,19930,246,HNL,SEA,2305,2254,-11,0701,1
20191222,19930,286,SEA,LAX,0500,0456,-4,0742,-3
20191222,19930,310,SEA,LAX,0840,0901,21,1211,41
20191222,19930,349,LAX,SEA,1900,1859,-1,2138,-20
20191222,19930,355,LAX,SEA,2000,2059,59,2343,45
20191222,19930,394,SEA,LAX,1555,1658,63,1947,64
20191222,19930,416,SEA,LAX,0740,0758,18,1127,57
20191222,19930,419,LAX,SEA,1640,1636,-4,1905,-33
20191222,19930,426,SEA,JFK,1415,1415,0,2220,-14
20191222,19930,437,LAX,SEA,1430,1426,-4,1704,-21
20191222,19930,442,SEA,LAX,1845,2008,83,0051,198
20191222,19930,444,SEA,LAX,1015,1051,36,1344,36
20191222,19930,465,LAX,SEA,1110,1100,-10,1351,-23
20191222,19930,472,SEA,LAX,0650,0647,-3,1009,29
20191222,19930,490,SEA,LAX,1935,2041,66,0102,159
20191222,19930,551,LAX,SEA,1740,1737,-3,2013,-22
20191222,19930,621,AUS,SEA,1940,1935,-5,2151,-29
20191222,19930,628,SEA,JFK,0730,0725,-5,1520,-30
20191222,19930,808,SEA,HNL,1000,0955,-5,1357,-38
20191222,19930,881,LAX,SEA,1230,1315,45,1541,7
20191222,19930,893,SEA,HNL,0735,0814,39,1216,11
20191222,19930,896,HNL,SEA,1135,1414,159,2234,179
20191222,19930,912,HNL,SEA,1605,1631,26,0032,28
20191222,19805,689,MIA,SEA,1932,1929,-3,2254,-33
20191222,19805,690,SEA,MIA,2252,2359,67,0838,64
20191222,20304,3424,LAX,SEA,0920,0918,-2,1150,-34
20191222,20304,5475,LAX,SEA,1520,1556,36,1831,7
20191222,20304,5546,LAX,SEA,0926,0956,30,1233,-4
20191222,20304,5552,LAX,SEA,2033,2234,121,0109,91
20191222,20304,5703,SEA,LAX,1900,2043,103,0034,159
20191222,20304,5752,SEA,LAX,0903,0903,0,1217,19
20191222,20304,5782,SEA,LAX,1313,1310,-3,1620,12
20191222,19930,983,SEA,HNL,1730,1729,-1,2124,-41
20191222,19930,1003,AUS,SEA,0610,0615,5,0835,-15
20191222,19930,1007,LAX,SEA,1325,1325,0,1559,-30
20191222,19930,1052,SEA,LAX,1150,1146,-4,1452,9
20191222,19930,1063,JFK,SEA,1840,1901,21,2222,11
20191222,19930,1146,SEA,AUS,1740,1906,86,0115,96
20191222,19930,1248,SEA,LAX,2150,2228,38,0247,129
20191222,19930,1370,SEA,LAX,2045,2120,35,0133,120
20191222,19930,1447,LAX,SEA,1540,1610,30,1901,23
20191222,19930,1453,LAX,SEA,0600,0557,-3,0851,-13
20191222,19930,1503,LAX,SEA,0730,0722,-8,1013,-21
20191222,19930,1778,SEA,LAX,1730,1850,80,2201,103
20191222,19930,1786,SEA,LAX,1345,1349,4,1644,6
20191222,19805,305,MIA,SEA,2032,2028,-4,2345,-42
20191222,19690,21,SEA,HNL,0905,0910,5,1310,-20
20191222,19690,22,HNL,SEA,1420,1428,8,2232,27
20191222,19690,27,SEA,HNL,0750,0754,4,1154,-21
20191222,19690,28,HNL,SEA,2210,2209,-1,0557,7
20191222,19805,1471,SEA,MIA,2030,2030,0,0522,13
20191223,19690,21,SEA,HNL,0905,0903,-2,1320,-10
20191223,19690,22,HNL,SEA,1420,1420,0,2144,-21
20191223,19690,27,SEA,HNL,0750,0806,16,1242,27
20191223,19690,28,HNL,SEA,2210,2220,10,0541,-9
20191223,19805,1471,SEA,MIA,2030,2026,-4,0504,-5
20191223,19790,2388,LAX,SEA,2103,2146,43,0017,18
20191223,19790,2423,LAX,SEA,1625,1630,5,1905,-16
20191223,19790,2503,JFK,SEA,1820,1819,-1,2135,-20
20191223,19790,2524,SEA,LAX,0730,0729,-1,1027,15
20191223,19790,2540,LAX,SEA,0928,0950,22,1237,7
20191223,19790,2699,JFK,SEA,1559,1608,9,1923,-16
20191223,19790,2735,AUS,SEA,0600,0552,-8,0839,-7
20191223,19790,2876,SEA,AUS,1719,1740,21,2354,39
20191223,19805,689,MIA,SEA,1932,1927,-5,2252,-35
20191223,19805,690,SEA,MIA,2252,2251,-1,0730,-4
20191223,20304,5475,LAX,SEA,1520,1549,29,1829,5
20191223,20304,5546,LAX,SEA,0926,1221,175,1512,155
20191223,20304,5552,LAX,SEA,2033,2029,-4,2316,-22
20191223,20304,5703,SEA,LAX,1900,1900,0,2142,-13
20191223,20304,5752,SEA,LAX,0903,0857,-6,1200,2
20191223,20304,5782,SEA,LAX,1313,1548,155,1844,156
20191223,19930,7,JFK,SEA,0730,0759,29,1108,11
20191223,19930,18,SEA,JFK,2145,2207,22,0610,6
20191223,19930,90,JFK,SEA,0920,0926,6,1237,-10
20191223,19930,166,SEA,AUS,0755,0802,7,1432,37
20191223,19930,246,HNL,SEA,2305,2338,33,0718,18
20191223,19930,310,SEA,LAX,0840,0837,-3,1148,18
20191223,19930,349,LAX,SEA,1900,1920,20,2223,25
20191223,19930,355,LAX,SEA,2000,2012,12,2304,6
20191223,19930,370,SEA,LAX,2045,2040,-5,2314,-19
20191223,19930,394,SEA,LAX,1555,1613,18,1854,11
20191223,19930,404,SEA,LAX,0600,0622,22,0918,28
20191223,19930,416,SEA,LAX,0740,0745,5,1046,16
20191223,19930,419,LAX,SEA,1640,1639,-1,1922,-16
20191223,19930,426,SEA,JFK,1415,1415,0,2216,-18
20191223,19930,437,LAX,SEA,1430,1437,7,1711,-14
20191223,19930,442,SEA,LAX,1845,1849,4,2127,-6
20191223,19930,444,SEA,LAX,1015,1024,9,1326,18
20191223,19930,447,LAX,SEA,1540,1750,130,2039,121
20191223,19930,465,LAX,SEA,1110,1116,6,1412,-2
20191223,19930,472,SEA,LAX,0650,0649,-1,0936,-4
20191223,19930,490,SEA,LAX,1935,1930,-5,2204,-19
20191223,19930,531,LAX,SEA,0950,1016,26,1241,-13
20191223,19930,549,LAX,SEA,0850,0949,59,1235,41
20191223,19930,551,LAX,SEA,1740,1738,-2,2020,-15
20191223,19930,621,AUS,SEA,1940,1938,-2,2156,-24
20191223,19930,628,SEA,JFK,0730,0732,2,1541,-9
20191223,19930,653,LAX,SEA,2245,2242,-3,0128,-12
20191223,19930,808,SEA,HNL,1000,0959,-1,1409,-26
20191223,19930,881,LAX,SEA,1230,1247,17,1555,21
20191223,19930,893,SEA,HNL,0735,0735,0,1145,-20
20191223,19930,896,HNL,SEA,1135,1129,-6,1913,-22
20191223,19930,912,HNL,SEA,1605,1600,-5,2354,-10
20191223,19930,983,SEA,HNL,1730,1736,6,2207,2
20191223,19930,1003,AUS,SEA,0610,0602,-8,0856,6
20191223,19930,1007,LAX,SEA,1325,1322,-3,1559,-30
20191223,19930,1052,SEA,LAX,1150,1319,89,1554,71
20191223,19930,1063,JFK,SEA,1840,1837,-3,2205,-6
20191223,19930,1146,SEA,AUS,1740,1745,5,0028,49
20191223,19930,1247,LAX,SEA,0600,0600,0,0846,-18
20191223,19930,1248,SEA,LAX,2150,2156,6,0046,8
20191223,19930,1503,LAX,SEA,0730,0744,14,1028,-6
20191223,19930,1778,SEA,LAX,1730,1733,3,2031,13
20191223,19930,1786,SEA,LAX,1345,1406,21,1657,19
20191223,19805,305,MIA,SEA,2032,2040,8,0016,-11
20191223,19790,128,SEA,LAX,0935,0944,9,1218,2
20191223,19790,129,LAX,SEA,1135,1216,41,1506,29
20191223,19790,182,SEA,JFK,1140,1139,-1,1935,-23
20191223,19790,183,JFK,SEA,0705,0705,0,1046,11
20191223,19790,302,SEA,JFK,2259,2259,0,0650,-15
20191223,19790,618,SEA,LAX,1333,1339,6,1615,8
20191223,19790,990,LAX,SEA,1338,1501,83,1730,60
20191223,19790,1048,HNL,SEA,2145,2217,32,0600,32
20191223,19790,1074,HNL,SEA,1400,1355,-5,2123,-30
20191223,19790,1078,SEA,LAX,1530,1529,-1,1809,7
20191223,19790,1106,SEA,LAX,1115,1112,-3,1403,10
20191223,19790,1191,JFK,SEA,1105,1102,-3,1427,-8
20191223,19790,1282,SEA,LAX,1719,1827,68,2057,62
20191223,19790,1467,SEA,JFK,0745,0751,6,1548,-12
20191223,19790,1542,SEA,JFK,1540,1538,-2,2340,-6
20191223,19790,1742,LAX,SEA,0700,0713,13,0954,-7
20191223,19790,1836,LAX,SEA,1859,1909,10,2146,-11
20191223,19790,1887,SEA,HNL,0800,0800,0,1217,-18
20191223,19790,1907,SEA,LAX,1854,1908,14,2152,22
20191223,19790,2215,SEA,HNL,1740,1823,43,2244,29
20191223,20409,263,JFK,SEA,1745,1738,-7,2043,-35
20191223,20409,264,SEA,JFK,2228,2220,-8,0621,-13
20191224,20304,5546,LAX,SEA,0926,0920,-6,1201,-36
20191224,20304,5552,LAX,SEA,2033,2030,-3,2310,-28
20191224,20304,5703,SEA,LAX,1900,1854,-6,2155,0
20191224,20304,5752,SEA,LAX,0903,0900,-3,1156,-2
20191224,20304,5782,SEA,LAX,1313,1311,-2,1552,-16
20191224,20409,263,JFK,SEA,1745,1759,14,2056,-22
20191224,20409,264,SEA,JFK,2228,2226,-2,0617,-17
20191224,19805,689,MIA,SEA,1932,1929,-3,2241,-46
20191224,19805,690,SEA,MIA,2252,2249,-3,0734,0
20191224,20304,5475,LAX,SEA,1520,1516,-4,1753,-31
20191224,19930,7,JFK,SEA,0730,0734,4,1055,-2
20191224,19930,18,SEA,JFK,2145,2312,87,0725,81
20191224,19930,90,JFK,SEA,0920,0919,-1,1224,-23
20191224,19930,166,SEA,AUS,0755,0806,11,1433,38
20191224,19930,246,HNL,SEA,2305,2256,-9,0708,8
20191224,19930,286,SEA,LAX,0500,0456,-4,0716,-29
20191224,19930,310,SEA,LAX,0840,0836,-4,1124,-6
20191224,19930,349,LAX,SEA,1900,1857,-3,2204,6
20191224,19930,404,SEA,LAX,0600,0555,-5,0842,-8
20191224,19930,416,SEA,LAX,0740,0739,-1,1008,-22
20191224,19930,419,LAX,SEA,1640,1701,21,1951,13
20191224,19930,426,SEA,JFK,1415,1407,-8,2210,-24
20191224,19930,437,LAX,SEA,1430,1425,-5,1708,-17
20191224,19930,442,SEA,LAX,1845,1842,-3,2122,-11
20191224,19930,444,SEA,LAX,1015,1012,-3,1304,-4
20191224,19930,447,LAX,SEA,1540,1605,25,1852,14
20191224,19930,465,LAX,SEA,1110,1106,-4,1353,-21
20191224,19930,472,SEA,LAX,0650,0657,7,0940,0
20191224,19930,490,SEA,LAX,1935,1934,-1,2226,3
20191224,19930,531,LAX,SEA,0950,0945,-5,1233,-21
20191224,19930,549,LAX,SEA,0850,0849,-1,1129,-25
20191224,19930,551,LAX,SEA,1740,1740,0,2040,5
20191224,19930,621,AUS,SEA,1940,1947,7,2215,-5
20191224,19930,628,SEA,JFK,0730,0721,-9,1511,-39
20191224,19930,808,SEA,HNL,1000,1117,77,1533,58
20191224,19930,881,LAX,SEA,1230,1242,12,1515,-19
20191224,19930,893,SEA,HNL,0735,0741,6,1152,-13
20191224,19930,896,HNL,SEA,1135,1143,8,1935,0
20191224,19930,912,HNL,SEA,1605,1804,119,0155,111
20191224,19930,983,SEA,HNL,1730,1728,-2,2133,-32
20191224,19930,1003,AUS,SEA,0610,0609,-1,0851,1
20191224,19930,1007,LAX,SEA,1325,1346,21,1626,-3
20191224,19930,1052,SEA,LAX,1150,1147,-3,1418,-25
20191224,19930,1063,JFK,SEA,1840,1834,-6,2206,-5
20191224,19930,1146,SEA,AUS,1740,1929,109,0128,109
20191224,19930,1247,LAX,SEA,0600,0554,-6,0848,-16
20191224,19930,1248,SEA,LAX,2150,2142,-8,0004,-34
20191224,19930,1503,LAX,SEA,0730,0724,-6,1014,-20
20191224,19930,1653,LAX,SEA,2245,2248,3,0123,-17
20191224,19930,1778,SEA,LAX,1730,1849,79,2123,65
20191224,19930,1786,SEA,LAX,1345,1454,69,1742,64
20191224,19805,305,MIA,SEA,2032,2038,6,2346,-41
20191224,19690,21,SEA,HNL,0905,0900,-5,1300,-30
20191224,19690,22,HNL,SEA,1420,1415,-5,2153,-12
20191224,19690,27,SEA,HNL,0750,0743,-7,1145,-30
20191224,19690,28,HNL,SEA,2210,2207,-3,0538,-12
20191224,19805,1471,SEA,MIA,2030,2025,-5,0502,-7
20191224,19790,128,SEA,LAX,0940,0939,-1,1209,-11
20191224,19790,129,LAX,SEA,1140,1138,-2,1412,-28
20191224,19790,182,SEA,JFK,1140,1208,28,2003,9
20191224,19790,183,JFK,SEA,0705,0702,-3,1047,16
20191224,19790,618,SEA,LAX,1333,1332,-1,1612,5
20191224,19790,990,LAX,SEA,1338,1333,-5,1604,-25
20191224,19790,1048,HNL,SEA,2145,2259,74,0643,75
20191224,19790,1074,HNL,SEA,1400,1353,-7,2137,-16
20191224,19790,1078,SEA,LAX,1543,1543,0,1820,5
20191224,19790,1106,SEA,LAX,1120,1327,127,1601,122
20191224,19790,1191,JFK,SEA,1105,1105,0,1412,-23
20191224,19790,1467,SEA,JFK,0745,0742,-3,1539,-21
20191224,19790,1542,SEA,JFK,1540,1539,-1,2325,-21
20191224,19790,1887,SEA,HNL,0800,0802,2,1227,-8
20191224,19790,1907,SEA,LAX,1854,1852,-2,2126,-4
20191224,19790,2215,SEA,HNL,1740,1740,0,2155,-20
20191224,19790,2388,LAX,SEA,2103,2059,-4,2327,-31
20191224,19790,2503,JFK,SEA,1820,1818,-2,2114,-43
20191224,19790,2540,LAX,SEA,0928,0929,1,1209,-21
20191224,19790,2731,LAX,SEA,1715,1713,-2,1948,-20
20191224,19790,2735,AUS,SEA,0600,0601,1,0811,-35
20191224,19790,2876,SEA,AUS,1719,1713,-6,2258,-17
20191225,19690,21,SEA,HNL,0905,0907,2,1311,-19
20191225,19690,22,HNL,SEA,1420,1429,9,2220,15
20191225,19690,27,SEA,HNL,0750,0752,2,1210,-5
20191225,19690,28,HNL,SEA,2210,2202,-8,0547,-3
20191225,19805,1471,SEA,MIA,2030,2023,-7,0458,-11
20191225,19790,128,SEA,LAX,0935,0930,-5,1230,15
20191225,19790,129,LAX,SEA,1140,1137,-3,1411,-29
20191225,19790,183,JFK,SEA,0705,0659,-6,1006,-25
20191225,19790,302,SEA,JFK,2259,2258,-1,0702,0
20191225,19790,618,SEA,LAX,1330,1328,-2,1558,-4
20191225,19790,990,LAX,SEA,1338,1332,-6,1558,-31
20191225,19790,1048,HNL,SEA,2145,2158,13,0535,7
20191225,19790,1074,HNL,SEA,1400,1534,94,2314,81
20191225,19790,1078,SEA,LAX,1530,1528,-2,1803,1
20191225,19790,1106,SEA,LAX,1125,1121,-4,1350,-15
20191225,19790,1467,SEA,JFK,0745,0745,0,1557,-3
20191225,19790,1542,SEA,JFK,1540,1536,-4,2333,-8
20191225,19790,1887,SEA,HNL,0800,0907,67,1304,29
20191225,19790,1907,SEA,LAX,1854,1921,27,2200,30
20191225,19790,2215,SEA,HNL,1740,1738,-2,2141,-34
20191225,19790,2388,LAX,SEA,2103,2101,-2,2328,-31
20191225,19790,2423,LAX,SEA,1625,1619,-6,1914,-7
20191225,19790,2503,JFK,SEA,1820,1828,8,2129,-22
20191225,19790,2511,JFK,SEA,1559,1559,0,1905,-34
20191225,19790,2540,LAX,SEA,0928,0924,-4,1156,-34
20191225,19790,2735,AUS,SEA,0600,0553,-7,0751,-54
20191225,19790,2876,SEA,AUS,1719,1909,110,0114,119
20191225,19805,689,MIA,SEA,1932,1927,-5,2253,-34
20191225,19805,690,SEA,MIA,2252,2246,-6,0731,-3
20191225,20409,263,JFK,SEA,1745,1741,-4,2032,-46
20191225,20409,264,SEA,JFK,2228,2228,0,0650,16
20191225,19930,7,JFK,SEA,0730,0734,4,1040,-17
20191225,19930,18,SEA,JFK,2145,2141,-4,0557,-7
20191225,19930,90,JFK,SEA,0920,0921,1,1218,-29
20191225,19930,166,SEA,AUS,0755,0748,-7,1406,11
20191225,19930,246,HNL,SEA,2305,2249,-16,0706,6
20191225,19930,286,SEA,LAX,0500,0451,-9,0735,-10
20191225,19930,310,SEA,LAX,0840,0839,-1,1123,-7
20191225,19930,349,LAX,SEA,1900,1852,-8,2204,6
20191225,19930,370,SEA,LAX,2045,2045,0,2347,14
20191225,19930,404,SEA,LAX,0600,0557,-3,0833,-17
20191225,19930,416,SEA,LAX,0740,0736,-4,1035,5
20191225,19930,419,LAX,SEA,1640,1638,-2,1916,-22
20191225,19930,426,SEA,JFK,1415,1408,-7,2213,-21
20191225,19930,437,LAX,SEA,1430,1427,-3,1711,-14
20191225,19930,442,SEA,LAX,1845,1848,3,2142,9
20191225,19930,444,SEA,LAX,1015,1016,1,1305,-3
20191225,19930,447,LAX,SEA,1540,1532,-8,1830,-8
20191225,19930,465,LAX,SEA,1110,1104,-6,1342,-32
20191225,19930,472,SEA,LAX,0650,0641,-9,0921,-19
20191225,19930,490,SEA,LAX,1935,1927,-8,2208,-15
20191225,19930,531,LAX,SEA,0950,0940,-10,1219,-35
20191225,19930,551,LAX,SEA,1740,1736,-4,2013,-22
20191225,19930,621,AUS,SEA,1940,1933,-7,2235,15
20191225,19930,628,SEA,JFK,0730,0729,-1,1537,-13
20191225,19930,653,LAX,SEA,2245,2241,-4,0155,15
20191225,19930,808,SEA,HNL,1000,0951,-9,1410,-25
20191225,19930,881,LAX,SEA,1230,1239,9,1515,-19
20191225,19930,893,SEA,HNL,0735,0726,-9,1145,-20
20191225,19930,896,HNL,SEA,1135,1137,2,1928,-7
20191225,19930,912,HNL,SEA,1605,1555,-10,2353,-11
20191225,19930,983,SEA,HNL,1730,1728,-2,2139,-26
20191225,19930,1003,AUS,SEA,0610,0602,-8,0812,-38
20191225,19930,1007,LAX,SEA,1325,1326,1,1622,-7
20191225,19930,1052,SEA,LAX,1150,1151,1,1423,-20
20191225,19930,1063,JFK,SEA,1840,1947,67,2317,66
20191225,19930,1146,SEA,AUS,1740,1747,7,2350,11
20191225,19930,1247,LAX,SEA,0600,0550,-10,0844,-20
20191225,19930,1248,SEA,LAX,2150,2142,-8,0055,17
20191225,19930,1503,LAX,SEA,0730,0715,-15,1003,-31
20191225,19930,1778,SEA,LAX,1730,1730,0,2016,-2
20191225,19930,1786,SEA,LAX,1345,1422,37,1651,13
20191225,19805,305,MIA,SEA,2032,2030,-2,2337,-50
20191225,20304,5475,LAX,SEA,1520,1606,46,1856,32
20191225,20304,5546,LAX,SEA,0926,0925,-1,1212,-25
20191225,20304,5552,LAX,SEA,2033,2028,-5,2308,-30
20191225,20304,5703,SEA,LAX,1900,2350,290,0218,263
20191225,20304,5752,SEA,LAX,0903,0903,0,1200,2
20191225,20304,5782,SEA,LAX,1313,1311,-2,1546,-22
20191226,19790,1742,LAX,SEA,0700,0653,-7,0951,-10
20191226,19790,1836,LAX,SEA,1859,1859,0,2218,21
20191226,19790,1887,SEA,HNL,0800,0805,5,1236,1
20191226,19790,1907,SEA,LAX,1854,1851,-3,2116,-14
20191226,19790,2215,SEA,HNL,1740,1738,-2,2135,-40
20191226,19790,2388,LAX,SEA,2103,2105,2,2358,-1
20191226,19790,2423,LAX,SEA,1625,1716,51,0251,
20191226,19790,2503,JFK,SEA,1820,1816,-4,2114,-41
20191226,19790,2524,SEA,LAX,0730,0731,1,1027,15
20191226,19790,2540,LAX,SEA,0928,0955,27,1255,25
20191226,19790,2699,JFK,SEA,1559,1556,-3,1849,-50
20191226,19790,2735,AUS,SEA,0600,0605,5,0815,-31
20191226,19790,2876,SEA,AUS,1719,1942,143,0139,144
20191226,20304,5475,LAX,SEA,1520,1557,37,1908,44
20191226,20304,5546,LAX,SEA,0926,0936,10,1259,22
20191226,20304,5552,LAX,SEA,2033,2100,27,0017,39
20191226,20304,5703,SEA,LAX,1900,1936,36,2211,16
20191226,20304,5752,SEA,LAX,0903,0926,23,1237,39
20191226,20304,5782,SEA,LAX,1313,1333,20,1615,7
20191226,19805,689,MIA,SEA,1932,2231,179,0138,131
20191226,19805,690,SEA,MIA,2252,2304,12,0743,9
20191226,20409,263,JFK,SEA,1745,1736,-9,2040,-38
20191226,20409,264,SEA,JFK,2228,2228,0,0635,1
20191226,19930,7,JFK,SEA,0730,0723,-7,1110,13
20191226,19930,18,SEA,JFK,2145,2159,14,0621,17
20191226,19930,90,JFK,SEA,0920,0928,8,1229,-18
20191226,19930,166,SEA,AUS,0755,0749,-6,1350,-5
20191226,19930,246,HNL,SEA,2305,2301,-4,0652,-8
20191226,19930,286,SEA,LAX,0500,0455,-5,0737,-8
20191226,19930,310,SEA,LAX,0840,0915,35,1231,61
20191226,19930,349,LAX,SEA,1900,1959,59,2303,65
20191226,19930,355,LAX,SEA,2000,2019,19,2322,24
20191226,19930,370,SEA,LAX,2045,2320,155,0133,120
20191226,19930,394,SEA,LAX,1555,1625,30,1851,8
20191226,19930,404,SEA,LAX,0600,0600,0,0908,18
20191226,19930,416,SEA,LAX,0740,0817,37,1101,31
20191226,19930,419,LAX,SEA,1640,1634,-6,1955,17
20191226,19930,426,SEA,JFK,1415,1410,-5,2220,-14
20191226,19930,437,LAX,SEA,1430,1436,6,1733,8
20191226,19930,442,SEA,LAX,1845,2056,131,2325,112
20191226,19930,444,SEA,LAX,1015,1136,81,1412,64
20191226,19930,447,LAX,SEA,1540,1539,-1,1841,3
20191226,19930,465,LAX,SEA,1110,1103,-7,1437,23
20191226,19930,472,SEA,LAX,0650,0717,27,1004,24
20191226,19930,490,SEA,LAX,1935,2010,35,2233,10
20191226,19930,531,LAX,SEA,0950,1001,11,1256,2
20191226,19930,549,LAX,SEA,0850,0844,-6,1223,29
20191226,19930,551,LAX,SEA,1740,1735,-5,2054,19
20191226,19930,621,AUS,SEA,1940,1936,-4,2211,-9
20191226,19930,628,SEA,JFK,0730,0724,-6,1553,3
20191226,19930,653,LAX,SEA,2245,0032,107,0336,116
20191226,19930,808,SEA,HNL,1000,0954,-6,1443,8
20191226,19930,881,LAX,SEA,1230,1331,61,1638,64
20191226,19930,893,SEA,HNL,0735,0742,7,1214,9
20191226,19930,896,HNL,SEA,1135,1135,0,1932,-3
20191226,19930,912,HNL,SEA,1605,1611,6,2354,-10
20191226,19930,983,SEA,HNL,1730,1727,-3,2123,-42
20191226,19930,1003,AUS,SEA,0610,0601,-9,0837,-13
20191226,19930,1007,LAX,SEA,1325,1323,-2,1714,45
20191226,19930,1052,SEA,LAX,1150,1156,6,1444,1
20191226,19930,1063,JFK,SEA,1840,1832,-8,2201,-10
20191226,19930,1146,SEA,AUS,1740,1819,39,0025,46
20191226,19930,1247,LAX,SEA,0600,0556,-4,0911,7
20191226,19930,1248,SEA,LAX,2150,2153,3,0101,23
20191226,19930,1503,LAX,SEA,0730,0727,-3,1030,-4
20191226,19930,1778,SEA,LAX,1730,1803,33,2040,22
20191226,19930,1786,SEA,LAX,1345,1345,0,1625,-13
20191226,19805,305,MIA,SEA,2032,2032,0,2357,-30
20191226,19690,21,SEA,HNL,0905,0904,-1,1320,-10
20191226,19690,22,HNL,SEA,1420,1445,25,2229,24
20191226,19690,27,SEA,HNL,0750,0816,26,1220,5
20191226,19690,28,HNL,SEA,2210,2202,-8,0538,-12
20191226,19805,1471,SEA,MIA,2030,2156,86,0640,91
20191226,19790,128,SEA,LAX,0935,1018,43,1303,47
20191226,19790,129,LAX,SEA,1135,1212,37,1525,48
20191226,19790,182,SEA,JFK,1140,1137,-3,2006,8
20191226,19790,183,JFK,SEA,0705,0702,-3,1030,-5
20191226,19790,302,SEA,JFK,2259,2255,-4,0704,-1
20191226,19790,618,SEA,LAX,1333,1329,-4,1612,5
20191226,19790,990,LAX,SEA,1338,1423,45,1729,59
20191226,19790,1048,HNL,SEA,2145,2143,-2,0515,-13
20191226,19790,1074,HNL,SEA,1400,1357,-3,2143,-10
20191226,19790,1078,SEA,LAX,1530,1630,60,1852,50
20191226,19790,1106,SEA,LAX,1115,1208,53,1525,92
20191226,19790,1191,JFK,SEA,1105,1112,7,1416,-19
20191226,19790,1282,SEA,LAX,1719,1817,58,2132,97
20191226,19790,1467,SEA,JFK,0745,0735,-10,1543,-17
20191226,19790,1542,SEA,JFK,1540,1539,-1,2340,-6
20191227,19690,21,SEA,HNL,0905,0902,-3,1314,-16
20191227,19690,22,HNL,SEA,1420,1435,15,2200,-5
20191227,19690,27,SEA,HNL,0750,0749,-1,1215,0
20191227,19690,28,HNL,SEA,2210,2225,15,0541,-9
20191227,19805,1471,SEA,MIA,2030,2026,-4,0508,-1
20191227,19805,689,MIA,SEA,1932,1928,-4,2303,-24
20191227,19805,690,SEA,MIA,2252,2252,0,0738,4
20191227,20304,5703,SEA,LAX,1900,1954,54,2248,53
20191227,20304,5752,SEA,LAX,0903,0901,-2,1148,-10
20191227,20304,5782,SEA,LAX,1313,1610,177,1837,149
20191227,20409,263,JFK,SEA,1745,1751,6,2055,-23
20191227,20409,264,SEA,JFK,2228,0104,156,0908,154
20191227,19930,7,JFK,SEA,0730,0731,1,1053,-4
20191227,19930,18,SEA,JFK,2145,2223,38,0707,63
20191227,19930,90,JFK,SEA,0920,0915,-5,1237,-10
20191227,19930,166,SEA,AUS,0755,0804,9,1414,19
20191227,19930,246,HNL,SEA,2305,2334,29,0711,11
20191227,19930,286,SEA,LAX,0500,0456,-4,0721,-24
20191227,19930,310,SEA,LAX,0840,0922,42,1145,15
20191227,19930,349,LAX,SEA,1900,1905,5,2230,32
20191227,19930,355,LAX,SEA,2000,2009,9,2341,43
20191227,19930,394,SEA,LAX,1555,1609,14,1830,-13
20191227,19930,404,SEA,LAX,0600,0600,0,0831,-19
20191227,19930,416,SEA,LAX,0740,0739,-1,1010,-20
20191227,19930,419,LAX,SEA,1640,1636,-4,1945,7
20191227,19930,426,SEA,JFK,1415,1412,-3,2229,-5
20191227,19930,437,LAX,SEA,1430,1533,63,1835,70
20191227,19930,444,SEA,LAX,1015,1149,94,1436,88
20191227,19930,447,LAX,SEA,1540,1544,4,1918,40
20191227,19930,465,LAX,SEA,1110,1125,15,1442,28
20191227,19930,472,SEA,LAX,0650,0646,-4,0918,-22
20191227,19930,490,SEA,LAX,1935,2235,180,0048,145
20191227,19930,531,LAX,SEA,0950,0944,-6,1258,4
20191227,19930,549,LAX,SEA,0850,0844,-6,1158,4
20191227,19930,551,LAX,SEA,1740,1744,4,2059,24
20191227,19930,621,AUS,SEA,1940,2005,25,2229,9
20191227,19930,628,SEA,JFK,0730,0737,7,1551,1
20191227,19930,653,LAX,SEA,2245,2245,0,0145,5
20191227,19930,808,SEA,HNL,1000,0959,-1,1433,-2
20191227,19930,881,LAX,SEA,1230,1234,4,1540,6
20191227,19930,893,SEA,HNL,0735,0733,-2,1151,-14
